interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,is_neurotransmitter,ligand.symbol,ligand.family,ligand.location,ligand.keyword,ligand.secreted_type,ligand.transmembrane,receptor.symbol,receptor.family,receptor.location,receptor.keyword,receptor.surfaceome_main,receptor.surfaceome_sub,receptor.adhesome,receptor.secreted_type,receptor.transmembrane,version
BMP4_BMPR1A_BMPR2,BMP,Bmp4,Bmpr2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp4  - (Bmpr1a+Bmpr2),False,Bmp4,TGF-beta,"Extracellular matrix, Secreted, Extracellular space","Disulfide bond, Differentiation, Secreted, Extracellular matrix, Growth factor, Cytokine, Glycoprotein, Disease variant, Microphthalmia, Signal, Developmental protein, Reference proteome, Phosphoprotein, Cleavage on pair of basic residues, Osteogenesis, Chondrogenesis",cytokine;growth factor,False,"Bmpr1a, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
BMP4_BMPR1B_ACVR2A,BMP,Bmp4,Bmpr1b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp4  - (Bmpr1b+Acvr2a),False,Bmp4,TGF-beta,"Extracellular matrix, Secreted, Extracellular space","Disulfide bond, Differentiation, Secreted, Extracellular matrix, Growth factor, Cytokine, Glycoprotein, Disease variant, Microphthalmia, Signal, Developmental protein, Reference proteome, Phosphoprotein, Cleavage on pair of basic residues, Osteogenesis, Chondrogenesis",cytokine;growth factor,False,"Bmpr1b, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Membrane","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF5_BMPR1A_ACVR2A,BMP,Gdf5,Bmpr1a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf5  - (Bmpr1a+Acvr2a),False,Gdf5,TGF-beta,"Secreted, Cell membrane","Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein",cytokine;growth factor,True,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF5_BMPR1A_ACVR2A,BMP,Gdf5,Acvr2a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf5  - (Bmpr1a+Acvr2a),False,Gdf5,TGF-beta,"Secreted, Cell membrane","Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein",cytokine;growth factor,True,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF5_BMPR1A_ACVR2B,BMP,Gdf5,Acvr2b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf5  - (Bmpr1a+Acvr2b),False,Gdf5,TGF-beta,"Secreted, Cell membrane","Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein",cytokine;growth factor,True,"Bmpr1a, Acvr2b","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF5_BMPR1A_BMPR2,BMP,Gdf5,Bmpr2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf5  - (Bmpr1a+Bmpr2),False,Gdf5,TGF-beta,"Secreted, Cell membrane","Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein",cytokine;growth factor,True,"Bmpr1a, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF5_BMPR1B_ACVR2A,BMP,Gdf5,Bmpr1b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf5  - (Bmpr1b+Acvr2a),False,Gdf5,TGF-beta,"Secreted, Cell membrane","Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein",cytokine;growth factor,True,"Bmpr1b, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Membrane","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF6_BMPR1A_ACVR2A,BMP,Gdf6,Bmpr1a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf6  - (Bmpr1a+Acvr2a),False,Gdf6,TGF-beta,Secreted,"Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism",cytokine;growth factor,False,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF6_BMPR1A_ACVR2A,BMP,Gdf6,Acvr2a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf6  - (Bmpr1a+Acvr2a),False,Gdf6,TGF-beta,Secreted,"Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism",cytokine;growth factor,False,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF6_BMPR1A_ACVR2B,BMP,Gdf6,Acvr2b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf6  - (Bmpr1a+Acvr2b),False,Gdf6,TGF-beta,Secreted,"Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism",cytokine;growth factor,False,"Bmpr1a, Acvr2b","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF6_BMPR1A_BMPR2,BMP,Gdf6,Bmpr2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf6  - (Bmpr1a+Bmpr2),False,Gdf6,TGF-beta,Secreted,"Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism",cytokine;growth factor,False,"Bmpr1a, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF6_BMPR1B_ACVR2A,BMP,Gdf6,Bmpr1b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf6  - (Bmpr1b+Acvr2a),False,Gdf6,TGF-beta,Secreted,"Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism",cytokine;growth factor,False,"Bmpr1b, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Membrane","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF7_BMPR1A_ACVR2A,BMP,Gdf7,Bmpr1a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf7  - (Bmpr1a+Acvr2a),False,Gdf7,TGF-beta,Secreted,"Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF7_BMPR1A_ACVR2A,BMP,Gdf7,Acvr2a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf7  - (Bmpr1a+Acvr2a),False,Gdf7,TGF-beta,Secreted,"Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1a, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Membrane, Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF7_BMPR1A_ACVR2B,BMP,Gdf7,Acvr2b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf7  - (Bmpr1a+Acvr2b),False,Gdf7,TGF-beta,Secreted,"Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1a, Acvr2b","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF7_BMPR1A_BMPR2,BMP,Gdf7,Bmpr2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf7  - (Bmpr1a+Bmpr2),False,Gdf7,TGF-beta,Secreted,"Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1a, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Cell surface","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
GDF7_BMPR1B_ACVR2A,BMP,Gdf7,Bmpr1b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf7  - (Bmpr1b+Acvr2a),False,Gdf7,TGF-beta,Secreted,"Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1b, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase","Cell membrane, Membrane","Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
BMP15_BMPR1B_BMPR2,BMP,Bmp15,Bmpr1b,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp15  - (Bmpr1b+Bmpr2),False,Bmp15,TGF-beta,Secreted,"Disease variant, Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Phosphoprotein, Secreted, Growth factor, Premature ovarian failure, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1b, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase",Cell membrane,"Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
BMP15_BMPR1B_BMPR2,BMP,Bmp15,Bmpr2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp15  - (Bmpr1b+Bmpr2),False,Bmp15,TGF-beta,Secreted,"Disease variant, Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Phosphoprotein, Secreted, Growth factor, Premature ovarian failure, Cytokine, Glycoprotein",cytokine;growth factor,False,"Bmpr1b, Bmpr2","Protein kinase superfamily, TKL Ser/Thr protein kinase",Cell membrane,"Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
BMP5_ACVR1_ACVR2A,BMP,Bmp5,Acvr1,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp5  - (Acvr1+Acvr2a),False,Bmp5,TGF-beta,Secreted,"Signal, Developmental protein, Reference proteome, Disulfide bond, Differentiation, Secreted, Growth factor, Cleavage on pair of basic residues, Osteogenesis, Alternative splicing, Chondrogenesis, Cytokine, Glycoprotein",cytokine;growth factor,False,"Acvr1, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase",Membrane,"Membrane, Transmembrane, Kinase, ATP-binding, Receptor, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disulfide bond, Alternative splicing",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
BMP5_ACVR1_ACVR2A,BMP,Bmp5,Acvr2a,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Bmp5  - (Acvr1+Acvr2a),False,Bmp5,TGF-beta,Secreted,"Signal, Developmental protein, Reference proteome, Disulfide bond, Differentiation, Secreted, Growth factor, Cleavage on pair of basic residues, Osteogenesis, Alternative splicing, Chondrogenesis, Cytokine, Glycoprotein",cytokine;growth factor,False,"Acvr1, Acvr2a","Protein kinase superfamily, TKL Ser/Thr protein kinase",Membrane,"Membrane, Transmembrane, Kinase, ATP-binding, Receptor, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disulfide bond, Alternative splicing",Receptors,Act.TGFB;Kinase,,,True,CellChatDB v1
